FB-0109,STR-006,Charlie's Coffee - Marina,own_store,94123,5,Yelp,2026-07-14,enthusiastic and specific about the drinks,the pastry case
FB-0110,STR-006,Charlie's Coffee - Marina,own_store,94123,3,Google Maps,2026-05-02,"mixed: praises the food, criticises parking or seating",seating and noise level
FB-0111,STR-006,Charlie's Coffee - Marina,own_store,94123,4,Yelp,2026-06-25,positive but frustrated by the wait time,parking and access
FB-0112,STR-006,Charlie's Coffee - Marina,own_store,94123,5,DoorDash,2026-04-21,enthusiastic and specific about the drinks,the cold brew program
FB-0113,STR-006,Charlie's Coffee - Marina,own_store,94123,5,DoorDash,2026-04-21,enthusiastic and specific about the drinks,the cold brew program
FB-0114,STR-006,Charlie's Coffee - Marina,own_store,94123,3,DoorDash,2026-04-28,"mixed: praises the food, criticises parking or seating",the pastry case
FB-0115,STR-006,Charlie's Coffee - Marina,own_store,94123,4,Google Maps,2026-03-17,"neutral, focused on remote work, wifi and power outlets",the cold brew program
FB-0116,STR-006,Charlie's Coffee - Marina,own_store,94123,4,DoorDash,2026-03-31,"neutral, focused on remote work, wifi and power outlets",the espresso quality
FB-0117,STR-006,Charlie's Coffee - Marina,own_store,94123,2,Google Maps,2026-04-10,disappointed by an out-of-stock item or a wrong order,seating and noise level
FB-0118,STR-006,Charlie's Coffee - Marina,own_store,94123,4,Yelp,2026-03-06,positive but frustrated by the wait time,seating and noise level
FB-0119,STR-006,Charlie's Coffee - Marina,own_store,94123,2,Google Maps,2026-05-24,disappointed by an out-of-stock item or a wrong order,the pastry case
FB-0120,STR-006,Charlie's Coffee - Marina,own_store,94123,2,Yelp,2026-04-11,disappointed by an out-of-stock item or a wrong order,seating and noise level
FB-0121,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,2,DoorDash,2026-04-26,disappointed by an out-of-stock item or a wrong order,the staff and service speed
FB-0122,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,DoorDash,2026-06-06,"neutral, focused on remote work, wifi and power outlets",the espresso quality
FB-0123,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,Google Maps,2026-06-08,positive but frustrated by the wait time,the cold brew program
FB-0124,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,Google Maps,2026-05-20,"neutral, focused on remote work, wifi and power outlets",seating and noise level
FB-0125,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,DoorDash,2026-05-30,positive but frustrated by the wait time,seating and noise level
FB-0126,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,3,DoorDash,2026-04-03,"mixed: praises the food, criticises parking or seating",the pastry case
FB-0127,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,5,Yelp,2026-08-05,enthusiastic and specific about the drinks,parking and access
FB-0128,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,DoorDash,2026-06-14,"neutral, focused on remote work, wifi and power outlets",the pastry case
FB-0129,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,2,Google Maps,2026-08-30,disappointed by an out-of-stock item or a wrong order,parking and access
FB-0130,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,Yelp,2026-08-18,"neutral, focused on remote work, wifi and power outlets",the pastry case
FB-0131,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,3,Google Maps,2026-07-08,"mixed: praises the food, criticises parking or seating",the staff and service speed
FB-0132,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,3,DoorDash,2026-03-14,"mixed: praises the food, criticises parking or seating",the espresso quality
FB-0133,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,Google Maps,2026-05-23,"neutral, focused on remote work, wifi and power outlets",the cold brew program
FB-0134,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,DoorDash,2026-06-07,"neutral, focused on remote work, wifi and power outlets",the staff and service speed
FB-0135,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,3,Yelp,2026-07-19,"mixed: praises the food, criticises parking or seating",parking and access
FB-0136,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,3,Yelp,2026-04-10,"mixed: praises the food, criticises parking or seating",parking and access
FB-0137,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,Yelp,2026-07-31,"neutral, focused on remote work, wifi and power outlets",parking and access
FB-0138,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,4,DoorDash,2026-06-19,positive but frustrated by the wait time,the staff and service speed
FB-0139,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,5,Google Maps,2026-08-17,enthusiastic and specific about the drinks,the staff and service speed
FB-0140,CMP-001,Sightglass Coffee - 7th Street,competitor,94103,5,Yelp,2026-03-16,enthusiastic and specific about the drinks,the espresso quality
FB-0141,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,Yelp,2026-06-08,enthusiastic and specific about the drinks,seating and noise level
FB-0142,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,Google Maps,2026-04-04,"mixed: praises the food, criticises parking or seating",the cold brew program
FB-0143,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,DoorDash,2026-06-22,enthusiastic and specific about the drinks,seating and noise level
FB-0144,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,Yelp,2026-08-30,enthusiastic and specific about the drinks,the cold brew program
FB-0145,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,DoorDash,2026-08-04,enthusiastic and specific about the drinks,the pastry case
FB-0146,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,2,Google Maps,2026-05-07,disappointed by an out-of-stock item or a wrong order,parking and access
FB-0147,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,DoorDash,2026-03-24,"mixed: praises the food, criticises parking or seating",the cold brew program
FB-0148,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,DoorDash,2026-03-13,"mixed: praises the food, criticises parking or seating",the staff and service speed
FB-0149,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,DoorDash,2026-08-22,"mixed: praises the food, criticises parking or seating",parking and access
FB-0150,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,2,DoorDash,2026-06-01,disappointed by an out-of-stock item or a wrong order,parking and access
FB-0151,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,Yelp,2026-03-19,enthusiastic and specific about the drinks,the staff and service speed
FB-0152,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,Yelp,2026-04-30,"mixed: praises the food, criticises parking or seating",the cold brew program
FB-0153,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,DoorDash,2026-08-09,enthusiastic and specific about the drinks,the cold brew program
FB-0154,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,Google Maps,2026-07-15,enthusiastic and specific about the drinks,the staff and service speed
FB-0155,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,4,DoorDash,2026-04-27,"neutral, focused on remote work, wifi and power outlets",the cold brew program
FB-0156,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,5,Google Maps,2026-06-07,enthusiastic and specific about the drinks,seating and noise level
FB-0157,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,Yelp,2026-05-22,"mixed: praises the food, criticises parking or seating",the staff and service speed
FB-0158,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,Google Maps,2026-08-21,"mixed: praises the food, criticises parking or seating",the cold brew program
FB-0159,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,2,Google Maps,2026-03-22,disappointed by an out-of-stock item or a wrong order,seating and noise level
FB-0160,CMP-002,Four Barrel Coffee - Valencia,competitor,94103,3,DoorDash,2026-08-24,"mixed: praises the food, criticises parking or seating",seating and noise level
FB-0161,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,Google Maps,2026-06-09,positive but frustrated by the wait time,the espresso quality
FB-0162,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,DoorDash,2026-04-23,positive but frustrated by the wait time,the cold brew program
FB-0163,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,Google Maps,2026-08-10,positive but frustrated by the wait time,the pastry case
FB-0164,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,2,DoorDash,2026-05-23,disappointed by an out-of-stock item or a wrong order,the cold brew program
FB-0165,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,3,DoorDash,2026-06-05,"mixed: praises the food, criticises parking or seating",the cold brew program
FB-0166,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,2,Yelp,2026-08-31,disappointed by an out-of-stock item or a wrong order,the staff and service speed
FB-0167,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,5,DoorDash,2026-05-22,enthusiastic and specific about the drinks,seating and noise level
FB-0168,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,2,Google Maps,2026-03-30,disappointed by an out-of-stock item or a wrong order,the cold brew program
FB-0169,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,DoorDash,2026-03-30,"neutral, focused on remote work, wifi and power outlets",the espresso quality
FB-0170,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,Yelp,2026-07-10,"neutral, focused on remote work, wifi and power outlets",parking and access
FB-0171,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,DoorDash,2026-03-26,"neutral, focused on remote work, wifi and power outlets",the pastry case
FB-0172,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,3,Yelp,2026-05-10,"mixed: praises the food, criticises parking or seating",the staff and service speed
FB-0173,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,3,Google Maps,2026-05-04,"mixed: praises the food, criticises parking or seating",seating and noise level
FB-0174,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,3,DoorDash,2026-06-02,"mixed: praises the food, criticises parking or seating",parking and access
FB-0175,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,2,DoorDash,2026-07-20,disappointed by an out-of-stock item or a wrong order,the staff and service speed
FB-0176,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,2,Yelp,2026-08-25,disappointed by an out-of-stock item or a wrong order,seating and noise level
FB-0177,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,2,Yelp,2026-03-11,disappointed by an out-of-stock item or a wrong order,the staff and service speed
FB-0178,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,DoorDash,2026-04-30,"neutral, focused on remote work, wifi and power outlets",the espresso quality
FB-0179,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,4,Yelp,2026-08-21,"neutral, focused on remote work, wifi and power outlets",parking and access
FB-0180,CMP-003,Ritual Coffee Roasters - Valencia,competitor,94110,5,Google Maps,2026-05-26,enthusiastic and specific about the drinks,seating and noise level
FB-0181,CMP-004,Caffe Trieste - North Beach,competitor,94133,4,Yelp,2026-06-13,"neutral, focused on remote work, wifi and power outlets",parking and access
FB-0182,CMP-004,Caffe Trieste - North Beach,competitor,94133,3,DoorDash,2026-08-08,"mixed: praises the food, criticises parking or seating",the pastry case
FB-0183,CMP-004,Caffe Trieste - North Beach,competitor,94133,2,Google Maps,2026-08-23,disappointed by an out-of-stock item or a wrong order,the staff and service speed
FB-0184,CMP-004,Caffe Trieste - North Beach,competitor,94133,5,Yelp,2026-05-21,enthusiastic and specific about the drinks,the espresso quality
